Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	SB_4_64_SH_AYa2022_R1.raw	SB_4_64_SH_AYa2022_R2.raw	SB_4_64_SH_AYa2022_R3.raw	SB_4_64_SH_WT_R1.raw	SB_4_64_SH_WT_R2.raw	SB_4_64_SH_WT_R3.raw	SB_4_64_SH_AY_R1.raw	SB_4_64_SH_AY_R2.raw	SB_4_64_SH_AY_R3.raw	SB_4_64_SH_AYa18_R1.raw	SB_4_64_SH_AYa18_R2.raw	SB_4_64_SH_AYa18_R3.raw
Q03940	RUVB1_YEAST	RVB1		19	19	23364300.0	43599300.0	23551100.0	31412700.0	26835700.0	6364840.0	47441800.0	27603500.0	22147400.0	34444300.0	22788200.0	19467600.0
Q03941	CAB5_YEAST	CAB5		5	5	20340100.0	20653800.0	11608300.0	24365600.0	17704600.0	8873260.0	22268900.0	19301400.0	8114500.0	20193700.0	24446300.0	5689490.0
Q03942	RKM2_YEAST	RKM2		2	2	90060.9	383445.0	543073.0			199648.0	530932.0	230974.0	485646.0	53180.3	73558.7	514193.0
Q03944	VPS64_YEAST	VPS64		5	5	5253760.0	4676810.0	4807110.0	9868260.0	6245350.0	2617040.0	7198260.0	5821170.0	3246290.0	4427920.0	7220720.0	2395560.0
Q03973	HMO1_YEAST	HMO1		10	10	21711800.0	49925100.0	9274700.0	43764600.0	37211900.0	2225880.0	63280900.0	28184000.0	4058610.0	58305700.0	28692400.0	6206000.0
Q03976	RT24_YEAST	RSM24		19	19	143438000.0	148483000.0	163182000.0	185099000.0	162795000.0	190211000.0	127850000.0	116699000.0	138081000.0	118752000.0	133940000.0	142918000.0
Q03981	CSN9_YEAST	CSN9		1	1	66233.4	139314.0	273975.0		73080.4		167219.0	162586.0	421407.0	179933.0	205225.0	509895.0
Q04006	UPS3_YEAST	UPS3		9	9	8092780.0	5134250.0	8043340.0	9179980.0	6762780.0	5334370.0	8685280.0	10364500.0	6918020.0	7298900.0	8273090.0	4279310.0
Q04013	YHM2_YEAST	YHM2		21	21	733449000.0	795101000.0	993391000.0	726817000.0	779099000.0	813743000.0	603716000.0	809251000.0	988635000.0	669202000.0	970056000.0	1169190000.0
Q04031	RRP17_YEAST	RRP17		4	4	1723520.0	3001120.0	2944030.0	1463140.0	2187870.0	1288940.0	4458230.0	2834760.0	4702870.0	3093630.0	3693370.0	2849420.0
Q04033	YD415_YEAST	YDR415C		3	3	3770680.0	2517760.0	821778.0	5862030.0	2768400.0	360156.0	3665030.0	2090080.0	212644.0	3126530.0	2829940.0	
Q04049	POLH_YEAST	RAD30		2	2	2028360.0	1377890.0	1002230.0	3003360.0	2006650.0	461902.0	3351330.0	959063.0	629009.0	1944690.0	1537950.0	1145880.0
Q04053	SNX41_YEAST	SNX41		6	6	4910490.0	3951090.0		3922090.0	3267020.0	545225.0	7457710.0	3288000.0		5878160.0	2799510.0	906233.0
Q04062	RPN9_YEAST	RPN9		10	10	11370100.0	9894620.0	5528060.0	18748100.0	11138700.0	3994240.0	24785300.0	6574290.0	3557620.0	13657200.0	9562760.0	2612540.0
Q04067	EIF3G_YEAST	TIF35		13	13	9417650.0	8559250.0	12796900.0	9711660.0	6127460.0	13518900.0	16061900.0	5903800.0	13156300.0	11085100.0	8888530.0	9067080.0
Q04080	GPI17_YEAST	GPI17		9	9	59576700.0	49876400.0	31250200.0	74644500.0	38528300.0	15940200.0	56571800.0	54797300.0	16047500.0	53343000.0	65920000.0	11028900.0
Q04081	LCMT1_YEAST	PPM1		3	3	1782320.0	1744590.0	1707080.0	3256070.0	1319780.0		3420730.0			3564300.0		1689310.0
Q04093	YD444_YEAST	YDR444W		8	8	3015480.0	1999410.0	1330480.0	3071520.0	2111070.0	1127330.0	3660540.0	1974700.0	601494.0	3502150.0	1546620.0	351156.0
Q04119	PPN1_YEAST	PPN1		12	12	18708600.0	12077900.0	6475690.0	20312800.0	9556000.0	3904300.0	18025100.0	10187500.0	3768190.0	14623200.0	9621610.0	3573370.0
Q04162	YD387_YEAST	YDR387C		1	1	327379.0	487240.0		722746.0	382021.0		781882.0	261149.0		214929.0	392282.0	
Q04170	YD391_YEAST	YDR391C		1	1	140440.0		205616.0			65704.6	304413.0	107938.0	303373.0	103803.0	105545.0	200153.0
Q04172	SHE9_YEAST	SHE9		18	18	14629500.0	14709700.0	17306600.0	18518800.0	16169100.0	15723900.0	14132900.0	13420000.0	17093200.0	16387900.0	15460900.0	13887900.0
Q04174	SMP3_YEAST	SMP3		1	1	218519.0	198662.0	34993.9	440295.0			317780.0	301774.0		235184.0	291220.0	
Q04175	SXM1_YEAST	SXM1		4	4	4546490.0	4001060.0	855788.0	4554670.0	2177280.0		8481590.0	3134190.0	1129660.0	5786240.0	5734360.0	490714.0
Q04177	UTP5_YEAST	UTP5		1	1	672783.0		408252.0								584446.0	
Q04178	HPRT_YEAST	HPT1		7	7	5683650.0	4546260.0	4061150.0	5899970.0	4447250.0	2772710.0	12329100.0	4412930.0	2753660.0	6198950.0	5495030.0	2363120.0
Q04182	PDR15_YEAST	PDR15		29	29	55268800.0	64962200.0	28607100.0	55274400.0	35953500.0	13799900.0	134492000.0	116333000.0	22669000.0	77186800.0	141460000.0	23834600.0
Q04183	TR120_YEAST	TRS120		2	2	324004.0	293736.0	362088.0	284545.0	249567.0	279845.0	490402.0	213189.0	257863.0	402724.0	325808.0	158703.0
Q04195	SIZ1_YEAST	SIZ1		3	3	1206240.0	1351740.0	374830.0	1220130.0	1181080.0	220166.0	1274030.0	1075010.0	353238.0	1091010.0	1225710.0	358993.0
Q04199	CAF1B_YEAST	CAC2		3	3		1799850.0		1865220.0			1976610.0			2228820.0		
Q04201	CUE4_YEAST	CUE4		5	5	28332400.0	22598600.0	16169500.0	30174600.0	14105000.0	4767240.0	24653700.0	20744200.0	10089700.0	28592600.0	24528300.0	6439840.0
Q04213	IOC4_YEAST	IOC4		3	3	172172.0	167351.0	299947.0	294966.0	233475.0	256236.0	445247.0	258284.0	128880.0	300174.0		
Q04216	DLT1_YEAST	DLT1		1	1								4012100.0			2289950.0	
Q04217	DHR1_YEAST	ECM16		7	7	2654100.0	2198590.0	3760120.0	2548930.0	554005.0	2471590.0	3122360.0	1202660.0	3216830.0	3877360.0	3714920.0	7133870.0
Q04223	YM14_YEAST	YMR130W		6	6	14348600.0	16165200.0	16064300.0	15080500.0	15527000.0	15540500.0	15208500.0	13358600.0	12877700.0	14844600.0	13566400.0	20133900.0
Q04225	RRB1_YEAST	RRB1		8	8	3141030.0	5071020.0	3027640.0	3037860.0	2157800.0	1506660.0	5156640.0	2223690.0	3738720.0	5543040.0	3584870.0	3008530.0
Q04228	UBX2_YEAST	UBX2		18	18	27148900.0	24289700.0	12543400.0	31172700.0	19274400.0	9209440.0	26727200.0	24968400.0	10056600.0	24006400.0	27667800.0	7588430.0
Q04233	GIS4_YEAST	GIS4		8	8	3862310.0	2947230.0	2390320.0	3644610.0	2652750.0	1103520.0	5245210.0	3390460.0	2727370.0	3632480.0	3996310.0	2459180.0
Q04235	TYW2_YEAST	TRM12		2	2	226128.0				492450.0		511722.0		517158.0	233800.0	257315.0	432294.0
Q04264	PDS5_YEAST	PDS5		2	2	106207.0	53469.7	152383.0			116490.0	193806.0	61891.8	81280.2	127893.0	61445.7	525403.0
Q04272	VPS20_YEAST	VPS20		5	5	17143900.0	20505200.0	2849230.0	23942500.0	14811700.0	2114080.0	23940400.0	11258500.0	1624470.0	17981600.0	14488800.0	1224900.0
Q04279	SEG1_YEAST	SEG1		48	48	24659800.0	18950100.0	23940300.0	29227300.0	17986700.0	3104930.0	24247100.0	28663200.0	21333800.0	20839000.0	29442000.0	15974100.0
Q04299	YMX7_YEAST	YMR087W		6	6	8296400.0	8056440.0	7099800.0	12133000.0	13561700.0	10597600.0	12628700.0	5135440.0	5760980.0	8044910.0	5827920.0	4589740.0
Q04301	VBA1_YEAST	VBA1		2	2	1392930.0	1573770.0	129128.0	1973440.0	1156200.0		2097440.0	1081600.0		1611060.0	1254170.0	
Q04304	YMY0_YEAST	YMR090W		6	6	511954.0	334465.0		774635.0	446981.0	91071.2	1659070.0	321247.0	121410.0	547086.0	365108.0	
Q04305	UTP15_YEAST	UTP15		9	9	1962520.0	2026540.0	1685600.0	2672950.0	2878770.0	889405.0	4121740.0	1038050.0	932192.0	2408630.0	1541240.0	709844.0
Q04307	RPC10_YEAST	RPC11		2	2	835647.0	766398.0	778676.0				1034990.0		990897.0			
Q04311	VMS1_YEAST	VMS1		1	1	233635.0	176297.0	207914.0		136519.0	152030.0	432876.0	166566.0	142179.0	278629.0	381131.0	180737.0
Q04322	GYL1_YEAST	GYL1		5	5	697142.0	490766.0		1866250.0	638888.0		1597610.0	628184.0		669829.0	774276.0	
Q04336	YM54_YEAST	YMR196W		23	23	5223760.0	4208240.0	2116130.0	6483380.0	3986770.0	1864140.0	11930100.0	3689980.0	2325900.0	6904180.0	6536750.0	2906510.0
Q04338	VTI1_YEAST	VTI1		12	12	53786300.0	61690800.0	15565000.0	72474300.0	42890800.0	8188960.0	78225500.0	50198800.0	13378400.0	63428800.0	56269200.0	13205800.0
Q04341	MIX14_YEAST	MIX14		3	3	42202100.0	41165700.0	34657000.0	53007900.0	46053100.0	29713500.0	47252800.0	37516400.0	40768900.0	45139400.0	51665600.0	18941600.0
Q04344	HNT1_YEAST	HNT1		9	9	26328900.0	30620800.0	24248100.0	28871100.0	26471800.0	20844800.0	31760200.0	24966200.0	22488400.0	32008000.0	29768500.0	26236000.0
Q04370	PEX12_YEAST	PEX12		2	2	960921.0	751202.0	750454.0		150310.0		466068.0	487531.0	179951.0	588921.0	963225.0	243194.0
Q04371	ARMT1_YEAST	YMR027W		7	7	6378310.0	5145420.0	2044770.0	9242390.0	6300650.0	2219330.0	14564800.0	4798840.0	1188890.0	5948280.0	5218000.0	947883.0
Q04372	TAP42_YEAST	TAP42		2	2	210845.0	277648.0	275228.0	262052.0			398928.0	177295.0	337586.0	460963.0	274403.0	476969.0
Q04373	PUF6_YEAST	PUF6		7	7	1178250.0	1327310.0	1348370.0	1179310.0	1728330.0	707314.0	2195920.0	757020.0	1551200.0	1883450.0	921318.0	1243020.0
Q04377	LCD1_YEAST	LCD1		2	2	99252.8	141807.0	213443.0	127050.0	185018.0	146654.0	291944.0	171241.0	152525.0	155569.0	168970.0	163766.0
Q04399	GMC1_YEAST	GMC1		2	2	776781.0	667446.0	317766.0	921988.0	486871.0		702117.0	504611.0	114008.0	745243.0	864742.0	242417.0
Q04401	SDHF3_YEAST	SDH7		9	9	134516000.0	151474000.0	172453000.0	153789000.0	133026000.0	120385000.0	181006000.0	162811000.0	182239000.0	144986000.0	137927000.0	243974000.0
Q04406	EMI1_YEAST	EMI1		3	3	9966150.0	10079000.0	19831700.0	8941640.0	8420280.0	16178000.0	11054900.0	10940800.0	19042500.0	10681000.0	5728530.0	20863100.0
Q04408	YD514_YEAST	YDR514C		6	6	2257780.0	2087590.0	2498890.0	2488880.0	2732620.0	2215020.0	2452570.0	2144490.0	2451400.0	2866940.0	2664810.0	2477220.0
Q04409	EMI2_YEAST	EMI2		20	20	13265300.0	11719500.0	9354110.0	13154900.0	7222610.0	5921140.0	24624100.0	10773800.0	5392900.0	15304600.0	11371700.0	4030040.0
Q04410	GRH1_YEAST	GRH1		5	5	2661510.0	1413490.0	705933.0	2615450.0	1151780.0		3311640.0	1222260.0		1891240.0	1672050.0	
Q04412	AGE1_YEAST	AGE1		7	7	857949.0	1088450.0	944700.0	1337450.0	1640770.0	328418.0	1612790.0	1088000.0	714746.0	1132920.0	1220350.0	522601.0
Q04430	PANK_YEAST	CAB1		2	2	653110.0	1052190.0	792908.0	666140.0	455428.0		1036310.0	504811.0	370078.0	628034.0	662072.0	734933.0
Q04431	ZWINT_YEAST	KRE28		1	1									338000.0	161710.0		239490.0
Q04432	HSP31_YEAST	HSP31		10	10	25177600.0	19866500.0	4157220.0	41670600.0	30303100.0	3708210.0	81805800.0	13901600.0		34091600.0	16228400.0	
Q04438	SPG4_YEAST	SPG4		11	11	45806800.0	109156000.0	24548200.0	85715800.0	166439000.0	31292500.0	133459000.0	105348000.0	35138000.0	68554000.0	121145000.0	39915900.0
Q04439	MYO5_YEAST	MYO5		43	38	31710800.0	22730800.0	15567700.0	35182300.0	40809500.0	9818850.0	36561600.0	26861700.0	10831100.0	29459300.0	26965200.0	7566510.0
Q04458	HFD1_YEAST	HFD1		23	23	321618000.0	340430000.0	235076000.0	423955000.0	340956000.0	290825000.0	364732000.0	342615000.0	158875000.0	278213000.0	380544000.0	143963000.0
Q04471	YM04_YEAST	YMR114C		2	2	389272.0		973252.0	1195810.0	718376.0	2154540.0	1088670.0			764324.0		706886.0
Q04472	MGR3_YEAST	MGR3		26	26	38745000.0	37753500.0	40731200.0	43902000.0	36962100.0	38511400.0	35350300.0	51777500.0	41180700.0	43384700.0	48923000.0	47685600.0
Q04477	SPC24_YEAST	SPC24		1	1		221613.0	164221.0						675849.0			1083320.0
Q04487	SHH3_YEAST	SHH3		1	1					5355690.0	27570200.0	5928820.0		2636260.0			
Q04491	SEC13_YEAST	SEC13		14	14	22967800.0	17954200.0	10480700.0	37869800.0	16244300.0	7380880.0	40719800.0	18117700.0	11331300.0	29850600.0	21858600.0	8893930.0
Q04493	PFD5_YEAST	GIM5		4	4	5530230.0	3852850.0		3341040.0				4343570.0	1523100.0	6501100.0	5124930.0	1006750.0
Q04500	UTP14_YEAST	UTP14		3	3	798118.0	569811.0		1392510.0	1185940.0		1832830.0			759231.0		522857.0
Q04511	UFO1_YEAST	UFO1		2	2	142196.0	67935.4		186147.0	87478.2		252993.0		36608.4	205405.0	153979.0	22063.3
Q04516	AIM33_YEAST	AIM33		4	4	6625990.0	11154000.0	7561610.0	10282000.0	4433100.0	2655000.0	5702660.0	6478040.0	2688230.0	4672430.0	6257280.0	
Q04562	TMN2_YEAST	TMN2		5	5	3992630.0	4801640.0	1061390.0	2745410.0	1739770.0	570936.0	3004020.0	1828140.0	529494.0	2777160.0	3433840.0	715515.0
Q04598	RM34_YEAST	YDR115W		3	3	43658700.0	44374200.0	46587800.0	56274000.0	45324200.0	46806800.0	35641700.0	33410300.0	42113000.0	30705300.0	39739300.0	41368900.0
Q04599	RM01_YEAST	MRPL1		19	19	164853000.0	152159000.0	184928000.0	169110000.0	145584000.0	171761000.0	144786000.0	176739000.0	194185000.0	162195000.0	160625000.0	187274000.0
Q04600	TMA64_YEAST	TMA64		5	5	361546.0	320360.0	315881.0	235229.0	159649.0	196460.0	367506.0	196202.0	274668.0	246206.0	409241.0	434163.0
Q04602	VBA4_YEAST	VBA4		6	6	22015300.0	32254500.0	6087190.0	23653000.0	19188200.0	4479110.0	25301500.0	37494900.0	5933550.0	22246600.0	19621600.0	4939420.0
Q04603	DPB4_YEAST	DPB4		4	4	467616.0	703585.0	231686.0	589242.0	564346.0		503839.0	290245.0	217129.0	697938.0	331680.0	366186.0
Q04623	ECM18_YEAST	ECM18		5	5	2644490.0	3216550.0	4180760.0	2489780.0	3180160.0	3697960.0	3039290.0	4074550.0	2421100.0	2201400.0	2803050.0	2759370.0
Q04632	COG8_YEAST	COG8		1	1	531950.0	481095.0		124212.0			389214.0	192811.0	325340.0	429797.0	424424.0	444682.0
Q04636	POB3_YEAST	POB3		6	6	1785970.0	1297980.0	2810410.0	3124380.0	1737950.0	2959190.0	2929250.0	640984.0	2143960.0	2563720.0	729193.0	1844220.0
Q04651	ERV41_YEAST	ERV41		9	9	23168200.0	20754500.0	8364650.0	24663400.0	12916000.0	4147460.0	21157000.0	20920600.0	5192300.0	20304400.0	26558000.0	4144740.0
Q04660	ERB1_YEAST	ERB1		17	17	20036000.0	14746300.0	12055100.0	24793800.0	24322500.0	7063400.0	26346400.0	8110820.0	8536040.0	23329300.0	11913100.0	4740720.0
Q04689	AIM32_YEAST	AIM32		17	17	64835600.0	63749900.0	67618500.0	76769200.0	65204900.0	64184900.0	65184000.0	64951100.0	70582200.0	66690400.0	64902400.0	63829600.0
Q04697	GSF2_YEAST	GSF2		23	23	272872000.0	250841000.0	133772000.0	324196000.0	163545000.0	54657500.0	280566000.0	242811000.0	75957300.0	225726000.0	286139000.0	43578900.0
Q04728	ARGJ_YEAST	ARG7		31	31	207891000.0	270996000.0	323038000.0	281740000.0	388217000.0	303627000.0	369419000.0	213261000.0	284689000.0	251799000.0	195205000.0	249338000.0
Q04739	GAL83_YEAST	GAL83		1	1	88790.8	54856.1								84654.9		
Q04748	SOV1_YEAST	SOV1		30	30	21317000.0	19339500.0	19641100.0	18704200.0	18339400.0	17673400.0	19352700.0	22059300.0	21844700.0	23131000.0	22251800.0	30389600.0
Q04749	AVO2_YEAST	AVO2		4	4	1736730.0	2438710.0	1172880.0	3447300.0	2409180.0		3177760.0	2020950.0		2027450.0	2329240.0	
Q04767	TVP18_YEAST	TVP18		4	4	22622100.0	28733800.0	10759000.0	16401600.0	18425400.0	7254200.0	22574500.0	25265100.0	7414250.0	20403100.0	32251200.0	8862960.0
Q04772	IRC21_YEAST	IRC21		3	3	3155170.0	1734380.0	1956640.0	3356560.0	2003860.0	1330290.0	3197220.0	3168680.0	1133470.0	4307410.0	3912850.0	889194.0
Q04773	YMW4_YEAST	YMR074C		3	3	1389480.0	946544.0		1070880.0	1006020.0		2480100.0	810854.0		1457910.0	1084540.0	
Q04781	LTN1_YEAST	RKR1		3	3	331282.0	165941.0	313661.0				456014.0	208448.0	152282.0		108758.0	295577.0
Q04792	DCE_YEAST	GAD1		16	16	6830120.0	4093720.0	1097840.0	8372750.0	5572470.0	3216410.0	14897500.0	2976770.0	910034.0	8161340.0	5033390.0	939992.0
Q04835	YM87_YEAST	YMR253C		1	1	62075.5	49363.9		92003.3			52966.4			41522.2		
Q04847	ROY1_YEAST	ROY1		3	3	3299230.0	1970860.0		3252560.0	1244640.0	961095.0	5503180.0	1982720.0	368910.0	3248650.0	2106900.0	
Q04867	YM91_YEAST	YMR310C		1	1			223886.0	987986.0	831541.0		996550.0	232387.0	188209.0			
Q04869	YM94_YEAST	YMR315W		7	7	25674400.0	22943500.0	10979000.0	30283200.0	19967600.0	10861700.0	55889300.0	17123200.0	9454420.0	28992200.0	27596300.0	8609400.0
Q04894	ADH6_YEAST	ADH6		15	15	40853200.0	30929500.0	7240270.0	43670400.0	24616500.0	8786670.0	68169100.0	33567800.0	7303620.0	42271300.0	42360700.0	6750070.0
Q04922	MFB1_YEAST	MFB1		2	2	1630850.0	758516.0	1251110.0				894917.0	930608.0	1342210.0	1531240.0	1312910.0	3391000.0
Q04924	GLU2B_YEAST	GTB1		26	26	76976800.0	56080900.0	28210700.0	84318700.0	43030100.0	6878390.0	61082000.0	59212700.0	14464800.0	70826500.0	82084600.0	12393200.0
Q04930	CRF1_YEAST	CRF1		2	2	375360.0						490989.0	257300.0				
Q04934	IVY1_YEAST	IVY1		6	6	1577990.0	1890500.0	1002580.0	3391340.0	1615550.0	910236.0	5396010.0	837032.0		4665400.0	1900530.0	428911.0
Q04935	COX20_YEAST	COX20		12	12	110616000.0	114667000.0	148120000.0	129436000.0	116759000.0	130732000.0	113969000.0	124686000.0	143703000.0	123727000.0	96376400.0	122271000.0
Q04947	RTN1_YEAST	RTN1		18	18	1221670000.0	834037000.0	765503000.0	1399010000.0	779455000.0	129229000.0	1617790000.0	825896000.0	510600000.0	1216980000.0	1045090000.0	298038000.0
Q04951	SCW10_YEAST	SCW10		5	5	4500840.0	4298490.0	3587890.0	3894020.0	1777610.0	1325060.0	8406860.0	3688970.0	1539190.0	2692890.0	2946140.0	
Q04958	NTE1_YEAST	NTE1		33	33	33086200.0	25690400.0	16746000.0	39098200.0	22238500.0	6901800.0	26715300.0	30539100.0	9737820.0	28383700.0	37382400.0	7811370.0
Q04969	SPC2_YEAST	SPC2		12	12	146193000.0	144642000.0	77879600.0	201679000.0	109639000.0	34977400.0	156441000.0	132033000.0	45543400.0	127100000.0	173505000.0	24961600.0
Q04991	FMP42_YEAST	FMP42		9	9	31928000.0	37069700.0	9557280.0	46134300.0	29977400.0	6780670.0	49777600.0	38681900.0	6261580.0	39854000.0	45894800.0	4553950.0
Q05016	YM71_YEAST	YMR226C		11	11	14927700.0	14526300.0	3742960.0	19557600.0	10994200.0	1750680.0	41251700.0	14606400.0	3649880.0	18658200.0	14825600.0	1912650.0
Q05022	RRP5_YEAST	RRP5		46	46	8064140.0	8734520.0	8307310.0	11268900.0	13254400.0	3309780.0	14955800.0	5277940.0	5824860.0	13884700.0	6761930.0	3859210.0
Q05027	TAF9_YEAST	TAF9		3	3	3277750.0	5916810.0	1659540.0	5373400.0	5443310.0	131594.0	5873280.0	2318440.0	933168.0	5954290.0	1908990.0	667175.0
Q05029	BCH1_YEAST	BCH1		10	10	8567260.0	6708340.0	2767500.0	10518900.0	6775200.0	1760000.0	16789300.0	6682830.0	1478850.0	12500100.0	11007400.0	899898.0
Q05031	DFG5_YEAST	DFG5		2	2	7818090.0	9973350.0	7126870.0	9361840.0	4487510.0	3271210.0	16347600.0	8356400.0	4547080.0	8153290.0	9212930.0	6668130.0
Q05040	FAR8_YEAST	FAR8		28	28	28792600.0	29560300.0	18257700.0	36862900.0	23262400.0	7912080.0	28568600.0	31907100.0	11479600.0	24184100.0	31034200.0	15128200.0
Q05050	EIS1_YEAST	EIS1		59	59	79395300.0	48175900.0	48216600.0	122540000.0	90810600.0	19497400.0	86903900.0	44603800.0	44641500.0	114302000.0	37277800.0	52031100.0
Q05123	ARP9_YEAST	ARP9		3	3	1807940.0	2021590.0	397526.0	3279280.0	3357160.0		3151840.0	914488.0	557990.0	3587400.0	484247.0	218477.0
Q05166	NUP59_YEAST	ASM4		15	15	27729200.0	36735800.0	13338600.0	45576800.0	17976500.0	4650040.0	26919700.0	22595700.0	7867210.0	20592700.0	32967800.0	4439420.0
Q05359	ERP1_YEAST	ERP1		13	13	276736000.0	247822000.0	149322000.0	331080000.0	152813000.0	60906100.0	257793000.0	234331000.0	74219600.0	242374000.0	243329000.0	47983200.0
Q05471	SWR1_YEAST	SWR1		2	2	119679.0	313539.0	240845.0	208419.0	208016.0		198857.0	91954.6	90392.2	229308.0	82075.8	76693.8
Q05473	MRX8_YEAST	MRX8		6	6	1777130.0	1349260.0	1121270.0	1432180.0	1225420.0	1320740.0	876073.0	1202010.0	1102050.0	1352600.0	1349440.0	920541.0
Q05497	YD338_YEAST	YDR338C		3	3	9910700.0	11039300.0	1480180.0	10194000.0	6705780.0	1339060.0	10652900.0	6659130.0	1293040.0	10804800.0	9894280.0	
Q05498	FCF1_YEAST	FCF1		1	1	286414.0	628601.0	500235.0	365283.0	442306.0	163058.0	746251.0	321014.0	525444.0	631518.0	368152.0	423117.0
Q05506	SYRC_YEAST	YDR341C		18	18	22436400.0	15794200.0	9762090.0	25148600.0	15807400.0	7859180.0	37222500.0	12546500.0	7425690.0	24005800.0	21221200.0	5085770.0
Q05515	SVF1_YEAST	SVF1		3	3	20396000.0	16607200.0	6603910.0	20663100.0	14996900.0	2101670.0	36358900.0	10300600.0	5403290.0	26053900.0	16701800.0	4750610.0
Q05518	PAL1_YEAST	PAL1		14	14	9881230.0	7364540.0	1853180.0	11765200.0	6876000.0	587860.0	14795500.0	6452440.0	911222.0	10997200.0	8879670.0	1151760.0
Q05521	DPP1_YEAST	DPP1		6	6	37207900.0	37189600.0	9913330.0	49743700.0	34160200.0	6825360.0	63433500.0	35328300.0	7974790.0	56298700.0	35002500.0	11261500.0
Q05530	YD286_YEAST	YDR286C		7	7	37626500.0	46113400.0	45260600.0	48165100.0	46035700.0	37057900.0	41148300.0	34621800.0	35083400.0	35854200.0	39565300.0	24438000.0
Q05533	INM2_YEAST	INM2		3	3	451327.0	333545.0	174606.0	587107.0	526362.0	387899.0	724298.0	324678.0	325688.0	501921.0		
Q05543	RT103_YEAST	RTT103		4	4	1287440.0	1100950.0	1552820.0	1962340.0	2002110.0	960480.0	2467970.0	638731.0	1328310.0	1581450.0		736092.0
Q05567	SGPL_YEAST	DPL1		27	27	124238000.0	113422000.0	67109300.0	161817000.0	92310400.0	32225400.0	134100000.0	120455000.0	30736600.0	105526000.0	145029000.0	24337300.0
Q05568	PEX10_YEAST	PEX10		2	2	3821520.0	1525940.0	2610930.0	3665910.0					1083780.0		3530460.0	
Q05583	CIAO1_YEAST	CIA1		3	3	297349.0	566164.0			293865.0		976550.0	469490.0	419520.0	404697.0		
Q05584	GLO2_YEAST	GLO2		8	8	3711360.0	3231350.0	721982.0	3991080.0	2869930.0	402732.0	5654880.0	1979560.0	689939.0	3791170.0	3296090.0	567462.0
Q05636	RRP45_YEAST	RRP45		3	3	698999.0	742770.0	1063990.0	1055140.0	703695.0	403876.0	2072420.0	669533.0	1330040.0	952429.0	773829.0	938913.0
Q05648	MRX10_YEAST	MRX10		10	10	14337600.0	14187500.0	19668400.0	17349800.0	15148600.0	19464200.0	13979800.0	12200100.0	16539100.0	14940200.0	12973200.0	13396800.0
Q05672	RBS1_YEAST	RBS1		2	2									1452200.0			1698180.0
Q05775	EIF3J_YEAST	HCR1		9	9	7425190.0	5687930.0	1554280.0	7223840.0	4047810.0	1744950.0	11589500.0	4258470.0	1291370.0	8736240.0	6683670.0	1024450.0
Q05779	COQ9_YEAST	COQ9		14	14	86331100.0	67736300.0	68592000.0	86961700.0	85196200.0	68950400.0	77746500.0	84138400.0	64233000.0	97126200.0	95660400.0	60453800.0
Q05785	ENT2_YEAST	ENT2		18	17	57324000.0	34449800.0	8194020.0	79581300.0	49409700.0	5869200.0	102360000.0	20983700.0	4414630.0	68516400.0	28095900.0	4340950.0
Q05787	HRD3_YEAST	HRD3		24	24	37061200.0	31256500.0	19274200.0	49775300.0	25137000.0	7802970.0	34208100.0	32688400.0	10107300.0	34630100.0	43699800.0	5980100.0
Q05788	PNPH_YEAST	PNP1		6	6	3398280.0	2443900.0	560555.0	3226640.0	1770740.0	540315.0	6613200.0	1462740.0	431524.0	4485880.0	2390830.0	267759.0
Q05789	ATG38_YEAST	ATG38		3	3	6225490.0	7301370.0		7560770.0	6333580.0		9276390.0	4572220.0	396194.0	6703590.0	6841450.0	505415.0
Q05791	CD123_YEAST	CDC123		3	3	140817.0	247608.0	329210.0	85237.9	61058.1	112067.0	371071.0	135598.0	407439.0	153882.0	172270.0	835946.0
Q05809	COA4_YEAST	COA4		5	5	14278700.0	14736800.0	14154600.0	20007500.0	17539800.0	15290800.0	18759200.0	17974800.0	18031000.0	16980100.0	15677600.0	16917500.0
Q05812	MSC3_YEAST	MSC3		20	20	20135000.0	18788300.0	21637900.0	26502200.0	24908500.0	14854800.0	23072400.0	30283100.0	16937200.0	22750100.0	26460100.0	8850040.0
Q05863	YL281_YEAST	YLR281C		1	1	5081120.0	6933710.0	7500440.0	6824110.0	7422850.0	6557100.0	6556600.0	4732450.0	6382510.0	4928300.0	5538210.0	3921310.0
Q05867	YL283_YEAST	YLR283W		11	11	16094700.0	16530600.0	18498500.0	16159700.0	15664500.0	18711300.0	14911900.0	17376000.0	18005800.0	16736500.0	15981000.0	15835300.0
Q05874	EFM7_YEAST	NNT1		2	2	296706.0	253266.0	96700.7	303280.0	315966.0		697304.0	226898.0	251253.0	349928.0	312949.0	167645.0
Q05892	COQ11_YEAST	COQ11		19	19	70016900.0	85062400.0	117889000.0	78338700.0	89403000.0	103513000.0	93364300.0	96866100.0	116438000.0	84208300.0	95016500.0	161222000.0
Q05905	HRI1_YEAST	HRI1		6	6	13538000.0	9623180.0	1366000.0	13514100.0	8942400.0		21261200.0	8818320.0	1101100.0	17658600.0	12415600.0	1293560.0
